year,country2,100806,101606,101706,103606,110906,111106,111306,121206,122006,123506,127606,132706,132806,133006,133206,136706,137906,140606,143306,147206,147906,148306,149206,150606,150706,153706,163906,164406,169706,169806,170006,174206,174306,174406,175106,177706,178306,179406,181206,181706,181806,182206,27706,31706,36806,43006,43606,44206,45106,46006,46106,46206,48706,48806,49006,52606,53506,57206,57906,58006,61006,63106,63206,63306,63406,64306,64406,68606,69706,71606,89006,99106
2010-01-01,AT,46.748000000000005,2.4,15.1,0.9179999999999999,9.5,22004.0,4.497,21.807,26.374000000000002,33297.167,135.059,0.17800237812128417,0.0464922711058264,100.77600000000001,99.02,43336.198,0.9690000000000001,4.8,362.43800000000005,14.470999999999998,7.42,57.1,5.7,5.2,69.9,nan,30.659000000000002,12.962,0.92,1.0,0.059000000000000004,nan,70.214,0.18600000000000003,46.34,99.49799999999999,22.608,83.1,98.5,100.0,10.112,9.1,8.071,28.279,9.796,9.1,75.17,8.41,57.4,145.554,0.588,11.027999999999999,53.5,66.9,1.06,0.7609999999999999,-5.615,3.5,100.294,nan,0.69,0.6747919143876338,99.819,98.836,75.646,20.0,5.0,0.10300000000000001,15.999,0.78,4.0,nan
2010-01-01,AZ,12.199000000000002,12.0,4.4,0.759,14.9,1280.0,-0.364,32.042,8.276,10549.104,23.029,0.05901240035429583,0.07772364924712136,25.583000000000002,74.986,15950.257,0.9540000000000001,5.6,144.41899999999998,-4.745,nan,60.4,2.781,38.2,48.1,1.3,4.45,22.176,1.354,0.887,0.872,1.495,96.932,0.212,44.08,95.149,18.06,93.0,99.4,99.95100000000001,4.907,104.0,3.388,16.0,43.725,56.0,46.0,9.032,53.4,100.749,2.793,11.042,61.4,66.8,1.17,2.6660000000000004,6.337999999999999,34.1,182.472,0.1,2.281,0.712688219663419,93.762,nan,19.26,11.0,6.0,0.31,11.651,0.726,27.0,0.325
2010-01-01,BI,9.852,36.3,24.9,0.306,2.8,142.0,nan,82.789,4.992,692.8910000000001,26.551,0.026576936238165847,0.17987909204973193,10.984000000000002,48.096000000000004,763.832,0.907,1.6,6.696000000000001,0.56,nan,78.1,6.792999999999999,91.4,6.1,85.7,96.758,-25.480999999999998,0.524,0.6829999999999999,0.5760000000000001,2.396,nan,0.032,22.36,85.07700000000001,30.52,nan,60.3,1.0,11.276,144.0,0.024,36.054,31.645,92.5,1.0,8.767000000000001,10.6,19.14,49.278,50.602,80.4,78.2,1.03,1.702,0.039,60.9,347.666,1.5,3.958,0.5325653016995551,139.34799999999998,23.929000000000002,3.424,8.0,1.0,0.498,10.465,0.23,808.0,31.151
2010-01-01,BE,22.497,5.2,15.1,0.914,22.4,7186.0,-5.395,25.664,26.35,32593.959,113.679,0.17332480117012522,0.05786634975774751,119.361,151.1,41085.919,0.97,8.3,447.655,5.584,10.86,49.5,6.4079999999999995,1.4,75.3,nan,5.837000000000001,12.277000000000001,1.0490000000000002,1.0,0.09699999999999999,nan,73.247,0.248,45.24,97.964,22.691999999999997,77.6,nan,100.0,9.918,11.0,10.171,38.914,8.03,9.9,75.0,10.939,97.7,111.11,nan,11.034,47.5,60.8,1.05,2.141,23.057,3.7,102.01700000000001,nan,1.7280000000000002,0.6578297833439986,101.92399999999999,156.861,67.829,5.0,1.0,0.078,19.073,0.7759999999999999,8.0,nan
2010-01-01,BJ,40.449,44.1,19.2,0.43700000000000006,2.2,199.0,-1.024,82.84700000000001,6.103,1587.8220000000001,17.663,0.032286118056310466,0.1694749429285792,17.421,60.993,1818.7779999999998,0.8320000000000001,1.0,16.730999999999998,3.8169999999999997,3.51,70.3,5.029,45.3,44.2,72.0,48.117,-2.95,1.3330000000000002,1.571,0.33399999999999996,3.293,41.553999999999995,0.304,57.1,nan,23.131,nan,nan,13.9,4.111000000000001,68.0,0.5529999999999999,10.843,102.522,90.2,3.13,9.199,43.1,76.907,44.216,46.391999999999996,69.2,73.0,1.04,2.0,0.767,70.8,278.869,1.1,6.568,0.5292966626807262,120.152,nan,13.775,32.0,13.0,0.62,11.043,0.353,446.0,9.965
2010-01-01,BF,20.647,37.3,25.3,0.397,6.5,274.0,1.8940000000000001,90.089,4.81,1056.095,16.507,0.024671579621916052,0.18218519705222685,2.7910000000000004,48.867,1423.378,0.8290000000000001,4.7,22.212,nan,nan,67.1,3.9389999999999996,60.9,27.7,76.6,81.454,1.4409999999999998,1.771,1.327,0.569,2.474,nan,0.08800000000000001,45.41,69.16,26.930999999999997,nan,65.9,1.4,5.893,58.0,0.126,15.315,122.53,88.7,2.4,15.605,24.6,36.577,nan,52.4,59.7,81.7,1.05,1.34,0.43200000000000005,66.2,296.047,1.1,0.596,0.5131047741108619,78.014,21.903000000000002,3.5789999999999997,8.0,7.0,0.615,6.702999999999999,0.297,417.0,11.946
2010-01-01,BD,11.078,44.8,14.8,0.495,6.3,303.0,-0.6629999999999999,50.816,7.421,1178.621,57.408,0.04689482020913709,0.10408218259732235,12.644,37.803000000000004,2442.729,0.843,3.4,371.659,nan,30.06,55.1,nan,47.3,35.1,86.1,41.051,26.175,1.355,1.033,0.405,5.185,70.968,0.161,16.96,84.01100000000001,26.247,22.6,26.5,42.49,2.681,221.0,0.39399999999999996,18.551,91.08,61.0,3.7,152.149,30.5,44.643,nan,42.975,30.0,83.6,1.05,9.412,1.069,39.1,159.417,0.1,2.6210000000000004,0.6319660332963082,102.304,50.027,nan,12.0,2.0,0.586,9.402000000000001,0.42100000000000004,242.0,1.127
2010-01-01,BG,34.423,8.1,16.1,0.757,21.9,6047.0,-0.795,19.329,26.413,11887.868999999999,67.02199999999999,0.18122889939230247,0.048345712356515864,81.816,103.20700000000001,15283.291000000001,0.991,10.3,113.029,-4.902,21.03,47.9,3.863,6.8,60.2,nan,14.368,6.87,0.8809999999999999,0.9440000000000001,0.11599999999999999,16.12,73.165,0.39,47.32,45.756,22.568,85.3,99.5,100.0,7.106,41.0,5.965,20.833000000000002,43.788999999999994,9.0,46.23,7.405,72.3,137.752,3.362,17.49,47.7,59.5,1.06,2.634,3.641,9.1,196.963,0.1,1.999,0.6861580013504389,108.53299999999999,90.20200000000001,57.79600000000001,3.0,4.0,0.23399999999999999,14.432,0.635,11.0,nan
2010-01-01,BH,0.696,nan,nan,0.894,4.9,11952.0,-17.802,26.171999999999997,2.68,27568.092,67.12,0.020950846091861406,0.07332796132151491,50.395,120.47200000000001,40570.536,0.973,1.1,50.342,nan,nan,71.4,nan,1.1,63.2,nan,0.0,22.149,7.4,1.96,0.34,nan,99.883,0.581,20.77,97.81,27.285999999999998,nan,99.3,100.0,3.286,23.0,23.585,15.0,14.39,2.0,55.0,1.2409999999999999,88.6,126.28299999999999,nan,nan,43.8,87.4,1.04,nan,0.606,7.3,79.23100000000001,0.1,0.887,0.7759871071716358,nan,92.86,nan,1.0,1.0,0.23399999999999999,13.460999999999999,nan,16.0,nan
2010-01-01,BS,51.449,7.9,24.5,0.815,26.3,1370.0,-8.385,31.959,9.857999999999999,18190.058999999997,82.48899999999999,0.06925207756232687,0.07479224376731303,nan,78.676,29221.991,nan,14.3,10.544,nan,nan,65.0,nan,3.3,82.0,0.2,1.656,9.977,0.9790000000000001,1.114,0.48100000000000004,nan,nan,0.157,48.86,nan,27.956,nan,99.0,100.0,7.447,9.9,4.583,17.857,36.09,14.7,43.0,0.361,82.4,118.719,nan,14.145,70.1,82.0,1.06,nan,8.637,11.3,209.197,3.0,26.051,0.703601108033241,107.911,92.63600000000001,nan,6.0,1.0,0.37799999999999995,12.634,0.616,85.0,nan
