year,event_count,num_mentions,actor1,actor2
2000-01-01,0.0038550501156515036,0.004235044997353097,CN,KP
2000-01-01,0.0007710100231303007,0.0001764602082230457,CN,KR
2000-01-01,0.0007710100231303007,0.0008823010411152286,CN,LR
2000-01-01,0.0007710100231303007,0.0001764602082230457,CN,NP
2000-01-01,0.0015420200462606013,0.0017646020822304571,CN,PH
2000-01-01,0.0007710100231303007,0.0001764602082230457,CN,PS
2000-01-01,0.0015420200462606013,0.0008823010411152286,CN,SG
2000-01-01,0.002313030069390902,0.0021175224986765486,CN,US
2000-01-01,0.0007710100231303007,0.0007058408328921829,CO,EC
2000-01-01,0.0007710100231303007,0.0001764602082230457,CO,ES
2000-01-01,0.0007710100231303007,0.0003529204164460914,CO,IL
2000-01-01,0.0007710100231303007,0.0003529204164460914,CO,MX
2000-01-01,0.0015420200462606013,0.0005293806246691371,CO,US
2000-01-01,0.0015420200462606013,0.0012352214575613199,CR,MX
2000-01-01,0.0015420200462606013,0.0012352214575613199,CR,PA
2000-01-01,0.002313030069390902,0.0038821245809070055,CU,ES
2000-01-01,0.0007710100231303007,0.0001764602082230457,CU,HT
2000-01-01,0.0007710100231303007,0.0003529204164460914,CU,KH
2000-01-01,0.0007710100231303007,0.0031762837480148226,CU,NI
2000-01-01,0.0007710100231303007,0.0014116816657843657,CU,RU
2000-01-01,0.02158828064764842,0.013763896241397565,CU,US
2000-01-01,0.002313030069390902,0.0019410622904535027,CU,VE
2000-01-01,0.0015420200462606013,0.0031762837480148226,CU,VN
2000-01-01,0.0007710100231303007,0.0003529204164460914,CU,ZW
2000-01-01,0.0007710100231303007,0.0001764602082230457,CY,GB
2000-01-01,0.0007710100231303007,0.0007058408328921829,CY,LB
2000-01-01,0.005397070161912105,0.0044115052055761425,CY,TR
2000-01-01,0.0007710100231303007,0.0012352214575613199,CZ,SK
2000-01-01,0.002313030069390902,0.0021175224986765486,DE,DK
2000-01-01,0.005397070161912105,0.0035292041644609143,DE,FR
2000-01-01,0.006939090208172706,0.010940532909828833,DE,GB
2000-01-01,0.0030840400925212026,0.0007058408328921829,DE,IL
2000-01-01,0.0015420200462606013,0.0012352214575613199,DE,LU
2000-01-01,0.002313030069390902,0.004764425622022234,DE,MY
2000-01-01,0.0007710100231303007,0.0003529204164460914,DE,MZ
2000-01-01,0.0030840400925212026,0.002293982706899594,DE,NO
2000-01-01,0.0007710100231303007,0.0010587612493382743,DE,RU
2000-01-01,0.002313030069390902,0.0017646020822304571,DE,SE
2000-01-01,0.0015420200462606013,0.0007058408328921829,DE,TJ
2000-01-01,0.0007710100231303007,0.0005293806246691371,DE,TZ
2000-01-01,0.0015420200462606013,0.0015881418740074113,DE,US
2000-01-01,0.0007710100231303007,0.0014116816657843657,DE,UZ
2000-01-01,0.0015420200462606013,0.0015881418740074113,DJ,ER
2000-01-01,0.0030840400925212026,0.0037056643726839597,DJ,ET
2000-01-01,0.0015420200462606013,0.0015881418740074113,DJ,SO
2000-01-01,0.002313030069390902,0.002293982706899594,DJ,US
2000-01-01,0.002313030069390902,0.0008823010411152286,DK,FI
2000-01-01,0.0030840400925212026,0.0015881418740074113,DK,GB
2000-01-01,0.0007710100231303007,0.0010587612493382743,DK,KP
2000-01-01,0.0007710100231303007,0.0005293806246691371,DK,NO
2000-01-01,0.0015420200462606013,0.0008823010411152286,DK,SE
2000-01-01,0.0007710100231303007,0.0003529204164460914,DK,TN
2000-01-01,0.002313030069390902,0.0017646020822304571,DO,HT
2000-01-01,0.002313030069390902,0.0033527439562378684,DO,US
2000-01-01,0.0007710100231303007,0.0003529204164460914,DZ,IT
2000-01-01,0.002313030069390902,0.005646726663137463,DZ,JP
2000-01-01,0.0015420200462606013,0.0008823010411152286,DZ,SD
2000-01-01,0.0015420200462606013,0.0007058408328921829,EC,HT
2000-01-01,0.0007710100231303007,0.0010587612493382743,EC,US
2000-01-01,0.0015420200462606013,0.0015881418740074113,EC,VE
2000-01-01,0.0015420200462606013,0.0024704429151226398,EE,FI
2000-01-01,0.0007710100231303007,0.0003529204164460914,EE,RU
2000-01-01,0.0007710100231303007,0.0008823010411152286,EG,FR
2000-01-01,0.0015420200462606013,0.0010587612493382743,EG,IL
2000-01-01,0.0030840400925212026,0.004587965413799188,EG,IQ
2000-01-01,0.0015420200462606013,0.0007058408328921829,EG,IR
2000-01-01,0.0007710100231303007,0.0008823010411152286,EG,IT
2000-01-01,0.0007710100231303007,0.0005293806246691371,EG,KW
2000-01-01,0.0030840400925212026,0.0038821245809070055,EG,PS
2000-01-01,0.0015420200462606013,0.0003529204164460914,EG,SA
2000-01-01,0.0007710100231303007,0.0012352214575613199,EG,SY
2000-01-01,0.006168080185042405,0.007764249161814011,ER,ET
2000-01-01,0.0015420200462606013,0.0015881418740074113,ER,RU
2000-01-01,0.006168080185042405,0.007940709370037057,ER,SD
2000-01-01,0.0007710100231303007,0.0026469031233456856,ER,US
2000-01-01,0.007710100231303007,0.008823010411152285,ER,YE
2000-01-01,0.0007710100231303007,0.0003529204164460914,ES,GB
2000-01-01,0.0015420200462606013,0.0015881418740074113,ES,GN
2000-01-01,0.0007710100231303007,0.0005293806246691371,ES,IE
2000-01-01,0.0007710100231303007,0.0008823010411152286,ES,IQ
2000-01-01,0.0015420200462606013,0.0008823010411152286,ES,US
2000-01-01,0.002313030069390902,0.0035292041644609143,ET,FR
2000-01-01,0.0030840400925212026,0.0035292041644609143,ET,IL
2000-01-01,0.0007710100231303007,0.0007058408328921829,ET,IT
2000-01-01,0.0007710100231303007,0.0008823010411152286,ET,KW
2000-01-01,0.0038550501156515036,0.0037056643726839597,ET,SD
2000-01-01,0.002313030069390902,0.0021175224986765486,ET,SO
2000-01-01,0.0015420200462606013,0.0012352214575613199,ET,TN
2000-01-01,0.0015420200462606013,0.0012352214575613199,ET,US
2000-01-01,0.0015420200462606013,0.004764425622022234,ET,YE
2000-01-01,0.0015420200462606013,0.0012352214575613199,FI,FR
2000-01-01,0.0015420200462606013,0.0012352214575613199,FI,NO
2000-01-01,0.0015420200462606013,0.0012352214575613199,FI,US
2000-01-01,0.002313030069390902,0.0014116816657843657,FM,PS
2000-01-01,0.006939090208172706,0.008470089994706194,FR,GB
2000-01-01,0.0007710100231303007,0.0007058408328921829,FR,IT
2000-01-01,0.0007710100231303007,0.0015881418740074113,FR,MG
2000-01-01,0.0015420200462606013,0.0015881418740074113,FR,MY
2000-01-01,0.0015420200462606013,0.002999823539791777,FR,MZ
2000-01-01,0.0015420200462606013,0.0026469031233456856,FR,PA
2000-01-01,0.01079414032382421,0.0070584083289218285,FR,PH
2000-01-01,0.0007710100231303007,0.0015881418740074113,FR,PS
2000-01-01,0.0007710100231303007,0.0005293806246691371,FR,RS
2000-01-01,0.0007710100231303007,0.0012352214575613199,FR,RU
2000-01-01,0.0015420200462606013,0.0003529204164460914,FR,TG
2000-01-01,0.0015420200462606013,0.0015881418740074113,FR,US
2000-01-01,0.0007710100231303007,0.0001764602082230457,FR,ZA
2000-01-01,0.002313030069390902,0.0017646020822304571,GB,GR
2000-01-01,0.0015420200462606013,0.0008823010411152286,GB,IE
2000-01-01,0.002313030069390902,0.0019410622904535027,GB,KE
2000-01-01,0.0015420200462606013,0.0015881418740074113,GB,KR
2000-01-01,0.0007710100231303007,0.0010587612493382743,GB,LR
2000-01-01,0.0007710100231303007,0.0001764602082230457,GB,LY
2000-01-01,0.007710100231303007,0.005823186871360508,GB,MZ
2000-01-01,0.040092521202775636,0.039174166225516144,GB,NO
2000-01-01,0.0007710100231303007,0.0001764602082230457,GB,PT
2000-01-01,0.05397070161912105,0.0698782424563261,GB,RU
2000-01-01,0.0015420200462606013,0.0015881418740074113,GB,SG
2000-01-01,0.008481110254433308,0.010587612493382742,GB,SL
2000-01-01,0.005397070161912105,0.004058584789130051,GB,US
2000-01-01,0.0007710100231303007,0.0001764602082230457,GB,VN
2000-01-01,0.006168080185042405,0.006705487912475737,GB,ZA
2000-01-01,0.0038550501156515036,0.0012352214575613199,GN,LR
2000-01-01,0.0015420200462606013,0.0014116816657843657,GN,MR
2000-01-01,0.0015420200462606013,0.0012352214575613199,GN,PT
2000-01-01,0.005397070161912105,0.007234868537144874,GN,SL
2000-01-01,0.0015420200462606013,0.0014116816657843657,GN,SN
2000-01-01,0.0007710100231303007,0.0005293806246691371,GQ,SL
2000-01-01,0.0007710100231303007,0.0010587612493382743,GQ,TR
2000-01-01,0.0015420200462606013,0.0007058408328921829,GR,IT
2000-01-01,0.0007710100231303007,0.0008823010411152286,GR,SA
2000-01-01,0.004626060138781804,0.0038821245809070055,GR,TR
2000-01-01,0.0015420200462606013,0.004764425622022234,GW,SN
2000-01-01,0.0007710100231303007,0.0007058408328921829,HR,US
2000-01-01,0.008481110254433308,0.010411152285159696,HT,US
2000-01-01,0.0007710100231303007,0.0012352214575613199,HU,PL
2000-01-01,0.0007710100231303007,0.0012352214575613199,HU,RU
2000-01-01,0.0007710100231303007,0.0015881418740074113,HU,TR
2000-01-01,0.0007710100231303007,0.0001764602082230457,ID,IQ
2000-01-01,0.0007710100231303007,0.0014116816657843657,ID,IR
2000-01-01,0.0030840400925212026,0.004587965413799188,ID,MY
2000-01-01,0.0015420200462606013,0.0003529204164460914,ID,NL
2000-01-01,0.0007710100231303007,0.0015881418740074113,ID,NZ
2000-01-01,0.0007710100231303007,0.0001764602082230457,ID,PG
2000-01-01,0.0030840400925212026,0.0017646020822304571,ID,PH
2000-01-01,0.0015420200462606013,0.0044115052055761425,ID,RU
2000-01-01,0.0007710100231303007,0.0015881418740074113,ID,SA
2000-01-01,0.0007710100231303007,0.0001764602082230457,ID,SG
2000-01-01,0.0015420200462606013,0.0035292041644609143,IL,JO
2000-01-01,0.0007710100231303007,0.0014116816657843657,IL,KW
2000-01-01,0.013878180416345412,0.018704782071642844,IL,LB
2000-01-01,0.0007710100231303007,0.0003529204164460914,IL,NO
2000-01-01,0.007710100231303007,0.009705311452267513,IL,PS
2000-01-01,0.004626060138781804,0.006705487912475737,IL,SY
2000-01-01,0.004626060138781804,0.0038821245809070055,IL,TR
2000-01-01,0.008481110254433308,0.009175930827598376,IL,US
2000-01-01,0.0007710100231303007,0.0015881418740074113,IN,JP
2000-01-01,0.0007710100231303007,0.0015881418740074113,IN,LK
2000-01-01,0.0030840400925212026,0.0019410622904535027,IQ,IR
2000-01-01,0.0038550501156515036,0.0035292041644609143,IQ,JO
2000-01-01,0.0007710100231303007,0.0015881418740074113,IQ,PH
2000-01-01,0.002313030069390902,0.002999823539791777,IQ,PS
2000-01-01,0.0015420200462606013,0.0007058408328921829,IQ,VN
2000-01-01,0.0007710100231303007,0.0010587612493382743,IR,PK
2000-01-01,0.002313030069390902,0.0014116816657843657,IR,PS
2000-01-01,0.0038550501156515036,0.0038821245809070055,IR,TR
2000-01-01,0.002313030069390902,0.0017646020822304571,IR,US
2000-01-01,0.0015420200462606013,0.0024704429151226398,IS,RU
2000-01-01,0.0015420200462606013,0.0021175224986765486,IT,KE
2000-01-01,0.0015420200462606013,0.0005293806246691371,IT,KP
2000-01-01,0.0007710100231303007,0.0003529204164460914,IT,KW
2000-01-01,0.0007710100231303007,0.0010587612493382743,IT,MZ
2000-01-01,0.0007710100231303007,0.0003529204164460914,IT,RU
2000-01-01,0.0007710100231303007,0.0007058408328921829,IT,RW
2000-01-01,0.0015420200462606013,0.0008823010411152286,IT,SD
2000-01-01,0.0007710100231303007,0.0003529204164460914,IT,TR
2000-01-01,0.0007710100231303007,0.0003529204164460914,IT,TZ
2000-01-01,0.002313030069390902,0.0024704429151226398,IT,US
2000-01-01,0.0038550501156515036,0.0033527439562378684,JO,KW
2000-01-01,0.002313030069390902,0.0012352214575613199,JO,PS
2000-01-01,0.0007710100231303007,0.0021175224986765486,JO,SD
2000-01-01,0.013878180416345412,0.01817540144697371,JP,KP
2000-01-01,0.006168080185042405,0.005293806246691371,JP,KR
2000-01-01,0.005397070161912105,0.0037056643726839597,JP,MZ
2000-01-01,0.0015420200462606013,0.0007058408328921829,JP,PE
2000-01-01,0.0015420200462606013,0.002293982706899594,JP,PS
2000-01-01,0.01079414032382421,0.007411328745367919,JP,RU
2000-01-01,0.0030840400925212026,0.005646726663137463,JP,SG
2000-01-01,0.0007710100231303007,0.0003529204164460914,JP,SY
2000-01-01,0.0015420200462606013,0.0019410622904535027,JP,TJ
2000-01-01,0.005397070161912105,0.004058584789130051,JP,US
2000-01-01,0.0007710100231303007,0.0008823010411152286,KE,LY
2000-01-01,0.0007710100231303007,0.0008823010411152286,KE,NL
2000-01-01,0.0030840400925212026,0.0028233633315687314,KE,SD
2000-01-01,0.0015420200462606013,0.0035292041644609143,KE,SO
2000-01-01,0.006168080185042405,0.005999647079583554,KE,US
2000-01-01,0.002313030069390902,0.0005293806246691371,KE,ZW
2000-01-01,0.002313030069390902,0.0015881418740074113,KG,RU
2000-01-01,0.0015420200462606013,0.0015881418740074113,KG,US
2000-01-01,0.0015420200462606013,0.0015881418740074113,KH,LA
2000-01-01,0.0007710100231303007,0.0010587612493382743,KH,TH
2000-01-01,0.0007710100231303007,0.0008823010411152286,KH,US
2000-01-01,0.0007710100231303007,0.0003529204164460914,KH,VN
2000-01-01,0.0007710100231303007,0.0007058408328921829,KP,KR
2000-01-01,0.0007710100231303007,0.0001764602082230457,KP,PH
2000-01-01,0.0030840400925212026,0.002293982706899594,KP,RU
2000-01-01,0.0007710100231303007,0.0007058408328921829,KP,SG
2000-01-01,0.0030840400925212026,0.007764249161814011,KP,US
2000-01-01,0.0007710100231303007,0.0003529204164460914,KR,PL
2000-01-01,0.0038550501156515036,0.007940709370037057,KR,SG
2000-01-01,0.002313030069390902,0.0015881418740074113,KR,US
2000-01-01,0.002313030069390902,0.002999823539791777,KW,MZ
2000-01-01,0.0038550501156515036,0.0031762837480148226,KW,PS
2000-01-01,0.0015420200462606013,0.0008823010411152286,KW,SD
2000-01-01,0.0007710100231303007,0.0031762837480148226,KW,YE
2000-01-01,0.0015420200462606013,0.0031762837480148226,LB,MA
2000-01-01,0.0007710100231303007,0.0015881418740074113,LB,PS
2000-01-01,0.0007710100231303007,0.0003529204164460914,LB,SA
2000-01-01,0.006168080185042405,0.0028233633315687314,LB,TR
2000-01-01,0.008481110254433308,0.005999647079583554,LR,SL
2000-01-01,0.0030840400925212026,0.002293982706899594,LY,MZ
2000-01-01,0.0015420200462606013,0.0012352214575613199,LY,PH
2000-01-01,0.0038550501156515036,0.006352567496029645,LY,PS
2000-01-01,0.0007710100231303007,0.0003529204164460914,LY,ZA
2000-01-01,0.0015420200462606013,0.0012352214575613199,MM,TH
2000-01-01,0.006168080185042405,0.0035292041644609143,MW,MZ
2000-01-01,0.0015420200462606013,0.0021175224986765486,MX,US
2000-01-01,0.016962220508866616,0.012881595200282337,MY,PH
2000-01-01,0.0015420200462606013,0.0033527439562378684,MY,SG
2000-01-01,0.004626060138781804,0.004058584789130051,MY,TH
2000-01-01,0.004626060138781804,0.0044115052055761425,MY,US
2000-01-01,0.0007710100231303007,0.0012352214575613199,MZ,NA
2000-01-01,0.0007710100231303007,0.0010587612493382743,MZ,NO
2000-01-01,0.0015420200462606013,0.0007058408328921829,MZ,PS
2000-01-01,0.0015420200462606013,0.0021175224986765486,MZ,PT
2000-01-01,0.0007710100231303007,0.0015881418740074113,MZ,RU
2000-01-01,0.002313030069390902,0.0015881418740074113,MZ,SA
2000-01-01,0.0015420200462606013,0.002293982706899594,MZ,TZ
2000-01-01,0.01156515034695451,0.012881595200282337,MZ,US
2000-01-01,0.013878180416345412,0.011822833950944063,MZ,ZA
2000-01-01,0.0007710100231303007,0.0003529204164460914,NA,ZA
2000-01-01,0.0015420200462606013,0.0019410622904535027,NE,NG
2000-01-01,0.0007710100231303007,0.0010587612493382743,NE,SN
2000-01-01,0.0015420200462606013,0.0010587612493382743,NG,TN
2000-01-01,0.0007710100231303007,0.0001764602082230457,NL,NO
2000-01-01,0.0007710100231303007,0.0001764602082230457,NO,RS
2000-01-01,0.05319969159599075,0.060172931004058586,NO,RU
2000-01-01,0.0007710100231303007,0.0001764602082230457,NO,SE
2000-01-01,0.0015420200462606013,0.0007058408328921829,PA,PE
2000-01-01,0.0007710100231303007,0.0001764602082230457,PH,SG
2000-01-01,0.01079414032382421,0.009175930827598376,PH,US
2000-01-01,0.0015420200462606013,0.0015881418740074113,PS,QA
2000-01-01,0.0015420200462606013,0.0012352214575613199,PS,RU
2000-01-01,0.0007710100231303007,0.0005293806246691371,PS,SA
2000-01-01,0.0015420200462606013,0.0015881418740074113,PS,TN
2000-01-01,0.0007710100231303007,0.0015881418740074113,PS,TR
2000-01-01,0.0007710100231303007,0.0003529204164460914,PS,YE
2000-01-01,0.004626060138781804,0.004587965413799188,RU,SE
2000-01-01,0.0007710100231303007,0.0015881418740074113,RU,TJ
2000-01-01,0.0038550501156515036,0.006352567496029645,RU,UA
2000-01-01,0.01233616037008481,0.014116816657843657,RU,US
2000-01-01,0.0007710100231303007,0.0003529204164460914,RU,YE
2000-01-01,0.0007710100231303007,0.0001764602082230457,RW,TZ
2000-01-01,0.006168080185042405,0.008293629786483148,SD,UG
2000-01-01,0.0007710100231303007,0.0010587612493382743,SE,US
2000-01-01,0.0007710100231303007,0.0001764602082230457,SG,TH
2000-01-01,0.0030840400925212026,0.0033527439562378684,SG,US
2000-01-01,0.0007710100231303007,0.0001764602082230457,SG,VN
2000-01-01,0.0030840400925212026,0.0019410622904535027,SL,US
2000-01-01,0.0015420200462606013,0.0003529204164460914,SN,TD
2000-01-01,0.002313030069390902,0.0012352214575613199,SO,UG
2000-01-01,0.002313030069390902,0.0008823010411152286,SO,US
2000-01-01,0.0007710100231303007,0.0008823010411152286,SO,YE
2000-01-01,0.0007710100231303007,0.0012352214575613199,SO,ZM
2000-01-01,0.0015420200462606013,0.0005293806246691371,TH,VN
2000-01-01,0.0007710100231303007,0.0003529204164460914,TJ,US
2000-01-01,0.0007710100231303007,0.0003529204164460914,TJ,UZ
2000-01-01,0.005397070161912105,0.0035292041644609143,TR,US
2000-01-01,0.0007710100231303007,0.0003529204164460914,TZ,ZW
2000-01-01,0.0030840400925212026,0.0017646020822304571,UG,US
2000-01-01,0.0007710100231303007,0.0007058408328921829,UG,ZM
2000-01-01,0.0007710100231303007,0.0007058408328921829,US,VE
2000-01-01,0.002313030069390902,0.0024704429151226398,US,VN
2000-01-01,0.0015420200462606013,0.0008823010411152286,ZA,ZM
2000-01-01,0.006939090208172706,0.0037056643726839597,ZA,ZW
2000-01-01,0.002313030069390902,0.0008823010411152286,ZM,ZW
2001-01-01,0.0006702412868632708,0.0014287982219399905,AE,PS
2001-01-01,0.0013404825737265416,0.0015875535799333227,AF,AT
2001-01-01,0.004021447721179625,0.0030163518018733134,AF,AU
2001-01-01,0.0006702412868632708,0.0014287982219399905,AF,BD
2001-01-01,0.0006702412868632708,0.0007937767899666614,AF,BH
2001-01-01,0.0013404825737265416,0.0012700428639466582,AF,CA
2001-01-01,0.002680965147453083,0.005080171455786633,AF,CH
2001-01-01,0.0006702412868632708,0.0004762660739799968,AF,CZ
2001-01-01,0.003351206434316354,0.004286394665819971,AF,DE
2001-01-01,0.0013404825737265416,0.00031751071598666456,AF,EG
2001-01-01,0.002680965147453083,0.004286394665819971,AF,ES
2001-01-01,0.0013404825737265416,0.00031751071598666456,AF,FI
2001-01-01,0.0013404825737265416,0.0019050642959199872,AF,FR
2001-01-01,0.0013404825737265416,0.002222575011906652,AF,HR
2001-01-01,0.005361930294906166,0.004762660739799968,AF,HU
2001-01-01,0.012064343163538873,0.006032703603746627,AF,ID
2001-01-01,0.0006702412868632708,0.0009525321479599936,AF,IE
2001-01-01,0.0013404825737265416,0.0007937767899666614,AF,IN
2001-01-01,0.004021447721179625,0.003333862517859978,AF,IQ
2001-01-01,0.027479892761394103,0.024765835846959836,AF,IR
2001-01-01,0.0013404825737265416,0.002222575011906652,AF,IT
2001-01-01,0.005361930294906166,0.004127639307826639,AF,JO
2001-01-01,0.005361930294906166,0.0030163518018733134,AF,JP
2001-01-01,0.00871313672922252,0.013017939355453246,AF,KG
2001-01-01,0.002680965147453083,0.0025400857278933165,AF,KR
2001-01-01,0.0013404825737265416,0.0014287982219399905,AF,KW
2001-01-01,0.002680965147453083,0.0030163518018733134,AF,KZ
2001-01-01,0.0006702412868632708,0.00031751071598666456,AF,LY
2001-01-01,0.0013404825737265416,0.0014287982219399905,AF,MA
2001-01-01,0.0013404825737265416,0.0014287982219399905,AF,MY
2001-01-01,0.00871313672922252,0.005238926813779965,AF,NO
2001-01-01,0.002680965147453083,0.0020638196539133195,AF,NR
2001-01-01,0.0020107238605898124,0.002381330369899984,AF,NZ
2001-01-01,0.05361930294906166,0.049214160977933005,AF,PK
2001-01-01,0.0013404825737265416,0.0014287982219399905,AF,PT
2001-01-01,0.03284182305630027,0.04556278774408636,AF,RU
2001-01-01,0.010723860589812333,0.004921416097793301,AF,SA
2001-01-01,0.0013404825737265416,0.0009525321479599936,AF,SD
2001-01-01,0.004691689008042895,0.0038101285918399745,AF,SE
2001-01-01,0.0006702412868632708,0.00031751071598666456,AF,SG
2001-01-01,0.002680965147453083,0.002857596443879981,AF,TH
2001-01-01,0.01675603217158177,0.021908239403079854,AF,TJ
2001-01-01,0.003351206434316354,0.004603905381806636,AF,TM
2001-01-01,0.004021447721179625,0.0036513732338466424,AF,TR
2001-01-01,0.003351206434316354,0.00349261787585331,AF,UA
